title,parent_celex,oj_num,doc_type,celex_num,url
Regulation (EU) No 952/2013 of the European Parliament and of the Council of 9 October 2013 laying down the Union Customs Code (recast),52022XC0629(04),"OJ L 269, 10.10.2013, p. 1-101",L,32013R0952,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2013.269.01.0001.01.ENG&toc=OJ:L:2013:269:TOC
"Directive 2000/31/EC of the European Parliament and of the Council of 8 June 2000 on certain legal aspects of information society services, in particular electronic commerce, in the Internal Market ('Directive on electronic commerce')",52022XC0629(04),"OJ L 178, 17.7.2000, p. 1-16",L,32000L0031,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2000.178.01.0001.01.ENG&toc=OJ:L:2000:178:TOC
Commission Notice on the market surveillance of products sold online (Text with EEA relevance. ),52022XC0629(04),"C 250/1, 1.8.2017",C,52017XC0801(01),https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.C_.2017.250.01.0001.01.ENG&toc=OJ:C:2017:250:TOC
"Regulation (EU) No 1025/2012 of the European Parliament and of the Council of 25 October 2012 on European standardisation, amending Council Directives 89/686/EEC and 93/15/EEC and Directives 94/9/EC, 94/25/EC, 95/16/EC, 97/23/EC, 98/34/EC, 2004/22/EC, 2007/23/EC, 2009/23/EC and 2009/105/EC of the European Parliament and of the Council and repealing Council Decision 87/95/EEC and Decision No 1673/2006/EC of the European Parliament and of the Council  Text with EEA relevance",52022XC0629(04),"OJ L 316, 14.11.2012, p. 12-33",L,32012R1025,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2012.316.01.0012.01.ENG&toc=OJ:L:2012:316:TOC
Directive (EU) 2020/2184 of the European Parliament and of the Council of 16 December 2020 on the quality of water intended for human consumption (recast) (Text with EEA relevance),52022XC0629(04),"OJ L 435, 23.12.2020, p. 1-62",L,32020L2184,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2020.435.01.0001.01.ENG&toc=OJ:L:2020:435:TOC
Regulation (EU) 2019/1009 of the European Parliament and of the Council of 5 June 2019 laying down rules on the making available on the market of EU fertilising products and amending Regulations (EC) No 1069/2009 and (EC) No 1107/2009 and repealing Regulation (EC) No 2003/2003 (Text with EEA relevance),52022XC0629(04),"OJ L 170, 25.6.2019, p. 1-114",L,32019R1009,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2019.170.01.0001.01.ENG&toc=OJ:L:2019:170:TOC
"Regulation (EU) 2020/740 of the European Parliament and of the Council of 25 May 2020 on the labelling of tyres with respect to fuel efficiency and other parameters, amending Regulation (EU) 2017/1369 and repealing Regulation (EC) No 1222/2009 (Text with EEA relevance)",52022XC0629(04),"OJ L 177, 5.6.2020, p. 1-31",L,32020R0740,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2020.177.01.0001.01.ENG&toc=OJ:L:2020:177:TOC
Directive (EU) 2019/882 of the European Parliament and of the Council of 17 April 2019 on the accessibility requirements for products and services (Text with EEA relevance),52022XC0629(04),"OJ L 151, 7.6.2019, p. 70-115",L,32019L0882,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2019.151.01.0070.01.ENG&toc=OJ:L:2019:151:TOC
Directive (EU) 2019/904 of the European Parliament and of the Council of 5 June 2019 on the reduction of the impact of certain plastic products on the environment (Text with EEA relevance),52022XC0629(04),"OJ L 155, 12.6.2019, p. 1-19",L,32019L0904,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2019.155.01.0001.01.ENG&toc=OJ:L:2019:155:TOC
Commission Notice on the market surveillance of products sold online (Text with EEA relevance. ),52022XC0629(04),"C 250/1, 1.8.2017",C,52017XC0801(01),https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.C_.2017.250.01.0001.01.ENG&toc=OJ:C:2017:250:TOC
Regulation (EU) No 952/2013 of the European Parliament and of the Council of 9 October 2013 laying down the Union Customs Code (recast),52022XC0629(04),"OJ L 269, 10.10.2013, p. 1-101",L,32013R0952,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2013.269.01.0001.01.ENG&toc=OJ:L:2013:269:TOC
Commission Implementing Decision (EU) 2019/417 of 8 November 2018 laying down guidelines for the management of the European Union Rapid Information System 'RAPEX' established under Article 12 of Directive 2001/95/EC on general product safety and its notification system (notified under document C(2018) 7334),52022XC0629(04),"OJ L 73, 15.3.2019, p. 121-187",L,32019D0417,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2019.073.01.0121.01.ENG&toc=OJ:L:2019:073:TOC
Agreement between the European Community and Malta on conformity assessment and acceptance of industrial products (ACAA),52022XC0629(04),"OJ L 34, 6.2.2004, p. 42-62",L,22004A0206(01),https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2004.034.01.0042.01.ENG&toc=OJ:L:2004:034:TOC
98/566/EC: Council Decision of 20 July 1998 on the conclusion of an Agreement on mutual recognition between the European Community and Canada,52022XC0629(04),"OJ L 280, 16.10.1998, p. 1-2",L,31998D0566,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.1998.280.01.0001.01.ENG&toc=OJ:L:1998:280:TOC
"2002/800/EC: Council Decision of 8 October 2002 amending Decision 98/508/EC on the conclusion of an Agreement on mutual recognition in relation to conformity assessment, certificates and markings between the European Community and Australia",52022XC0629(04),"OJ L 278, 16.10.2002, p. 19-19",L,32002D0800,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2002.278.01.0019.01.ENG&toc=OJ:L:2002:278:TOC
98/566/EC: Council Decision of 20 July 1998 on the conclusion of an Agreement on mutual recognition between the European Community and Canada,52022XC0629(04),"OJ L 280, 16.10.1998, p. 1-2",L,31998D0566,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.1998.280.01.0001.01.ENG&toc=OJ:L:1998:280:TOC
"2002/800/EC: Council Decision of 8 October 2002 amending Decision 98/508/EC on the conclusion of an Agreement on mutual recognition in relation to conformity assessment, certificates and markings between the European Community and Australia",52022XC0629(04),"OJ L 278, 16.10.2002, p. 19-19",L,32002D0800,https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.L_.2002.278.01.0019.01.ENG&toc=OJ:L:2002:278:TOC
"Commission Notice Implementation Guide for the Protocol to the CETA Agreement between Canada, the European Union and its Member States regarding the mutual acceptance of the results of conformity assessment 2021/C 351/01",52022XC0629(04),"OJ C 351, 1.9.2021, p. 1-14",C,52021XC0901(01),https://eur-lex.europa.eu/legal-content/EN/AUTO/?uri=uriserv:OJ.C_.2021.351.01.0001.01.ENG&toc=OJ:C:2021:351:TOC
